complaint_id,text,category,timestamp
NET-00264,Internet speed is terrible in Mitchells Plain. I'm getting 0.5mbps instead of 100mbps.,network,2024-12-25 10:06
FRD-00265,Received notification of a new line added to my account. I didn't do this.,fraud,2024-12-28 09:41
BIL-00266,"The upgrade fee of R2989 was not disclosed to me before signing. This is urgent, please help. I will report to ICASA if this is not resolved.",billing,2024-01-08 17:14
BIL-00267,I was promised a discount of R3791 but my bill still shows full price. My account number is ACC-81660.,billing,2024-03-02 13:51
BIL-00268,I paid R3890 at the store but it's not reflecting on my account. My account number is ACC-11967.,billing,2024-04-24 11:48
NET-00269,No network coverage at my new address in Stellenbosch. Was told there would be.,service,2024-07-27 14:15
SVC-00270,My SIM swap request has been pending for 9 days. No updates.,service,2024-11-02 15:01
BIL-00271,My prepaid balance of R2088 was deducted without any usage. My account number is ACC-38591. I will report to ICASA if this is not resolved.,billing,2024-01-21 11:45
BIL-00272,The upgrade fee of R4891 was not disclosed to me before signing. My account number is ACC-88128.,billing,2024-08-06 12:25
BIL-00273,I was promised a discount of R3538 but my bill still shows full price. I will report to ICASA if this is not resolved.,billing,2024-11-11 08:05
BIL-00274,I cancelled my contract last month but I'm still being charged R2103.,billing,2024-03-11 14:23
FRD-00275,Received notification of a new line added to my account. I didn't do this. My account number is ACC-39008.,fraud,2024-04-09 13:15
BIL-00276,"My prepaid balance of R124 was deducted without any usage. This is urgent, please help.",billing,2024-03-02 09:32
FRD-00277,"My account was accessed and R710 was transferred out. This is theft. This is urgent, please help.",fraud,2024-03-14 15:55
BIL-00278,Double charge on my account for R3731. I need this fixed urgently. My account number is ACC-27327.,billing,2024-11-08 17:28
NET-00279,Load shedding in Nelspruit knocked out the tower and it's been 9 days.,network,2024-12-20 11:55
BIL-00280,Stop debiting my account! I owe nothing. Last debit was R136. I will report to ICASA if this is not resolved.,billing,2024-01-20 09:37
BIL-00281,I was charged R347 for a service I never signed up for. Please reverse this.,billing,2024-02-14 08:38
BIL-00282,Double charge on my account for R4204. I need this fixed urgently.,billing,2024-03-20 17:19
NET-00283,Constant dropped calls in Soweto. This has been going on for 3 days. I will report to ICASA if this is not resolved.,network,2024-05-24 10:51
BIL-00284,My account shows a debit of R1209 that I don't recognise. This is unacceptable. My account number is ACC-65023. I will report to ICASA if this is not resolved.,billing,2024-12-24 16:27
BIL-00285,My prepaid balance of R2229 was deducted without any usage. My account number is ACC-73167. I will report to ICASA if this is not resolved.,billing,2024-11-05 11:51
SVC-00286,"My SIM swap request has been pending for 1 days. No updates. My account number is ACC-21086. This is urgent, please help. I will report to ICASA if this is not resolved.",service,2024-03-15 16:36
BIL-00287,"The upgrade fee of R476 was not disclosed to me before signing. This is urgent, please help.",billing,2024-09-26 11:05
SVC-00288,I visited the Benoni store and waited 98 minutes with no assistance. My account number is ACC-62487.,service,2024-08-21 09:16
NET-00289,Experiencing packet loss and high latency in Witbank. Can't work from home. My account number is ACC-90938.,network,2024-08-23 16:42
BIL-00290,"I was charged R513 for a service I never signed up for. Please reverse this. My account number is ACC-80932. This is urgent, please help.",billing,2024-02-20 16:55
NET-00291,Network completely down in Rustenburg. Multiple people affected for 9 days.,network,2024-09-11 09:56
FRD-00292,My account password was changed without my consent. Possible hack.,fraud,2024-10-02 09:02
BIL-00293,My airtime of R3573 disappeared overnight. I didn't make any calls.,billing,2024-09-28 15:03
SVC-00294,Your chatbot is useless. I need to speak to a real person about my account.,service,2024-08-04 14:15
BIL-00295,Why am I being billed R898 when my plan is only R499 per month?,billing,2024-03-05 14:38
NET-00296,Can't connect to 4G in Soweto. Only getting Edge/2G for 5 days now. My account number is ACC-54076.,network,2024-05-20 13:10
BIL-00297,My prepaid balance of R1320 was deducted without any usage. I will report to ICASA if this is not resolved.,billing,2024-03-22 12:53
FRD-00298,Unauthorised purchase of R2381 on my account. I need this investigated. I will report to ICASA if this is not resolved.,fraud,2024-01-15 14:37
SVC-00299,Promised a callback within 24 hours. It's been 4 days. Nothing.,service,2024-08-07 14:25
SVC-00300,"Sent an email 12 days ago to complaints. No acknowledgement received. This is urgent, please help.",network,2024-03-27 17:01
BIL-00301,My airtime of R3428 disappeared overnight. I didn't make any calls. My account number is ACC-33394.,billing,2024-10-09 10:47
BIL-00302,I paid R4617 at the store but it's not reflecting on my account.,billing,2024-12-08 15:50
BIL-00303,Stop debiting my account! I owe nothing. Last debit was R862.,billing,2024-02-21 15:32
SVC-00304,"My number porting has been stuck for 3 days. I can't receive calls. This is urgent, please help.",service,2024-11-02 15:17
SVC-00305,My SIM swap request has been pending for 9 days. No updates.,network,2024-05-25 09:34
BIL-00306,"My account shows a debit of R3509 that I don't recognise. This is unacceptable. This is urgent, please help.",billing,2024-03-21 10:04
SVC-00307,"Promised a callback within 24 hours. It's been 2 days. Nothing. This is urgent, please help.",service,2024-05-16 17:51
BIL-00308,"The upgrade fee of R3368 was not disclosed to me before signing. My account number is ACC-27709. This is urgent, please help. I will report to ICASA if this is not resolved.",billing,2024-01-23 11:54
SVC-00309,I've called 9 times about the same issue. Each time I'm told it's escalated.,service,2024-04-08 15:48
SVC-00310,My SIM swap request has been pending for 14 days. No updates.,service,2024-02-14 17:19
BIL-00311,"My account shows a debit of R2000 that I don't recognise. This is unacceptable. My account number is ACC-24000. This is urgent, please help.",billing,2024-08-14 12:55
BIL-00312,"Incorrect billing on my fibre account. Charged R237 instead of R499. This is urgent, please help.",billing,2024-08-08 14:33
FRD-00313,Received notification of a new line added to my account. I didn't do this. My account number is ACC-53202.,fraud,2024-06-17 14:53
BIL-00314,I was promised a discount of R1848 but my bill still shows full price.,billing,2024-10-11 12:00
BIL-00315,My prepaid balance of R2545 was deducted without any usage.,billing,2024-12-22 13:45
BIL-00316,I paid R4662 at the store but it's not reflecting on my account. My account number is ACC-76167.,billing,2024-11-11 12:48
SVC-00317,My SIM swap request has been pending for 7 days. No updates.,network,2024-01-25 11:36
BIL-00318,I paid R679 at the store but it's not reflecting on my account.,billing,2024-05-09 13:06
BIL-00319,"My prepaid balance of R1691 was deducted without any usage. My account number is ACC-86696. This is urgent, please help.",billing,2024-03-23 15:01
BIL-00320,"My prepaid balance of R873 was deducted without any usage. This is urgent, please help.",billing,2024-10-22 10:10
BIL-00321,My airtime of R4713 disappeared overnight. I didn't make any calls.,billing,2024-10-27 10:26
NET-00322,Constant dropped calls in Bloemfontein. This has been going on for 9 days.,network,2024-01-14 10:15
BIL-00323,Incorrect billing on my fibre account. Charged R984 instead of R99. I will report to ICASA if this is not resolved.,billing,2024-03-16 10:52
BIL-00324,My airtime of R1082 disappeared overnight. I didn't make any calls. My account number is ACC-90403.,billing,2024-11-11 17:39
SVC-00325,The Port Elizabeth branch closed early and I couldn't collect my device.,service,2024-09-23 13:08
BIL-00326,I was promised a discount of R416 but my bill still shows full price.,billing,2024-07-23 08:26
FRD-00327,Unauthorised SIM swap on my number 0616615147. I didn't request this.,fraud,2024-04-03 14:24
BIL-00328,I paid R2359 at the store but it's not reflecting on my account.,billing,2024-12-08 13:40
NET-00329,"Tower in Umhlanga seems broken. No coverage for 14 days straight. This is urgent, please help.",network,2024-06-11 11:30
BIL-00330,"I was charged R3449 for a service I never signed up for. Please reverse this. This is urgent, please help.",billing,2024-09-27 10:25
BIL-00331,Incorrect billing on my fibre account. Charged R520 instead of R299. I will report to ICASA if this is not resolved.,billing,2024-04-05 11:19
NET-00332,No signal in Pietermaritzburg for the past 4 days. I can't make calls or use data.,network,2024-04-20 16:09
BIL-00333,My prepaid balance of R3201 was deducted without any usage. My account number is ACC-21115.,billing,2024-03-14 16:21
BIL-00334,"I cancelled my contract last month but I'm still being charged R1366. This is urgent, please help. I will report to ICASA if this is not resolved.",billing,2024-09-09 10:37
BIL-00335,I paid R3713 at the store but it's not reflecting on my account. My account number is ACC-26346.,billing,2024-09-06 14:42
BIL-00336,"I was promised a discount of R3471 but my bill still shows full price. This is urgent, please help.",billing,2024-07-17 09:25
BIL-00337,I paid R4964 at the store but it's not reflecting on my account. I will report to ICASA if this is not resolved.,billing,2024-11-13 10:25
BIL-00338,The upgrade fee of R2496 was not disclosed to me before signing. My account number is ACC-13121.,billing,2024-03-28 13:13
NET-00339,No signal in Randburg for the past 4 days. I can't make calls or use data. I will report to ICASA if this is not resolved.,network,2024-06-05 09:41
BIL-00340,I was charged R601 for a service I never signed up for. Please reverse this. My account number is ACC-22418.,billing,2024-12-13 10:21
BIL-00341,"My airtime of R1150 disappeared overnight. I didn't make any calls. This is urgent, please help.",billing,2024-03-18 11:16
BIL-00342,I was charged R1403 for a service I never signed up for. Please reverse this.,billing,2024-08-04 12:37
BIL-00343,My airtime of R891 disappeared overnight. I didn't make any calls. My account number is ACC-35055.,billing,2024-09-01 08:16
BIL-00344,Double charge on my account for R4774. I need this fixed urgently. I will report to ICASA if this is not resolved.,billing,2024-10-14 17:18
BIL-00345,The upgrade fee of R3812 was not disclosed to me before signing.,billing,2024-11-01 09:24
BIL-00346,"I paid R3476 at the store but it's not reflecting on my account. My account number is ACC-90304. This is urgent, please help.",billing,2024-11-21 14:48
FRD-00347,"I'm receiving bills for a contract I never signed. ID number ****4837 was used. This is urgent, please help.",fraud,2024-04-18 11:52
BIL-00348,"Incorrect billing on my fibre account. Charged R4701 instead of R199. My account number is ACC-39333. This is urgent, please help.",billing,2024-05-12 14:11
BIL-00349,I was promised a discount of R1106 but my bill still shows full price.,billing,2024-01-20 08:47
FRD-00350,Someone opened an account in my name using my ID ****9873.,fraud,2024-03-17 15:47
BIL-00351,"I was promised a discount of R4884 but my bill still shows full price. This is urgent, please help.",billing,2024-06-27 14:09
